,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
18,6,19,8,8,8,8,8,8,8,8,8,8,8,8,7,6,4,4,2,2,2,2,4,2,0,3
19,6,20,6,6,6,6,6,6,7,7,4,4,4,2,4,6,6,6,6,6,6,6,6,4,5,5
20,6,21,5,5,6,7,7,6,6,6,6,4,4,2,2,4,4,1,1,2,2,0,0,0,0,0
21,6,22,0,2,2,2,4,4,4,2,2,0,0,0,0,1,1,1,2,3,3,2,2,0,0,0
22,6,23,0,0,0,0,0,2,2,0,2,2,3,3,3,6,6,6,7,7,7,7,7,7,7,7
23,6,24,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
24,6,25,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7
25,6,26,7,7,7,6,6,5,3,3,3,2,1,1,0,1,0,0,1,2,2,1,2,2,2,2
26,6,27,3,5,5,5,7,7,5,4,4,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7
27,6,28,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,6,4,5,5,6,6
28,6,29,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6
29,6,30,6,6,6,6,6,7,7,7,7,8,8,8,7,7,7,7,6,5,6,6,6,6,7,7
0,7,1,7,7,7,7,4,6,6,7,5,4,3,2,2,0,1,1,0,0,2,4,4,4,3,3
1,7,2,1,1,1,1,2,5,5,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7
2,7,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3,7,4,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8
4,7,5,8,8,8,7,7,6,6,7,7,7,7,8,8,6,7,7,7,7,6,7,6,6,8,8
5,7,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,7,7,7
6,7,7,5,7,8,8,8,8,8,6,6,6,8,8,8,8,8,8,8,5,4,7,6,7,7,7
7,7,8,7,7,7,7,7,7,7,7,5,6,6,6,5,6,6,2,6,6,7,7,7,7,7,3
8,7,9,7,7,7,5,7,5,7,7,5,5,3,5,6,7,7,7,6,6,8,8,8,8,8,8
9,7,10,8,8,8,8,8,8,8,8,6,7,5,5,5,6,5,7,6,4,3,6,6,6,6,7
10,7,11,6,6,6,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8
11,7,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
12,7,13,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8
13,7,14,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8
14,7,15,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,5,5,5,5,5,5,5,6
15,7,16,6,6,6,6,7,7,8,7,7,7,7,5,4,4,4,3,2,2,2,1,0,0,0,0
16,7,17,2,2,2,2,4,6,6,0,1,1,2,2,2,1,2,3,4,5,5,6,3,3,4,5
17,7,18,5,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,8
18,7,19,7,7,6,5,5,5,7,7,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6
19,7,20,5,5,7,7,7,8,8,8,7,7,7,7,8,8,8,8,8,7,7,8,8,8,8,8
20,7,21,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,7,7,7,8,8
21,7,22,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
22,7,23,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
23,7,24,8,8,8,8,8,7,7,5,7,7,7,7,8,7,7,7,8,8,8,8,8,8,8,8
24,7,25,8,8,8,8,8,8,8,8,8,8,7,6,6,5,5,5,5,3,3,3,3,3,3,1
25,7,26,0,0,0,0,0,0,1,2,4,3,3,3,3,4,4,5,5,7,7,7,7,7,7,7
26,7,27,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
27,7,28,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5
28,7,29,5,5,5,4,4,5,5,5,6,6,7,7,7,7,7,7,5,5,2,2,4,2,3,3
29,7,30,3,3,4,4,3,3,5,5,4,4,5,5,6,7,8,6,4,4,6,6,5,3,3,3
30,7,31,3,3,4,4,5,5,4,4,6,6,7,6,5,6,6,7,7,7,7,7,5,4,7,7
0,8,1,7,7,7,7,7,7,7,7,7,6,6,5,5,6,7,7,7,7,6,5,2,2,2,2
1,8,2,2,2,0,0,0,2,2,4,4,4,4,4,4,4,5,5,5,6,7,7,7,7,7,5
2,8,3,6,6,6,5,5,6,5,6,7,7,5,5,5,5,5,6,6,5,4,5,3,2,0,0
3,8,4,0,1,1,1,3,4,4,5,5,4,4,4,4,3,3,3,5,5,5,5,5,5,6,6
